CIE10,ANIO,ENFOQUE,CVE_ENT,CVE_MUN,SEXO,EDAD_INICIO,EDAD_FINAL,CONTEO,TASA_CRUDA,ASMR,ESCALA
C910,2018,Nacional,,,1,65,125,32,2.1593593720582946,,3
C910,2018,Nacional,,,1,65,125,25,2.2136784074266256,,3
C910,2018,Nacional,,,1,65,125,22,2.815654012434952,,3
C910,2018,Nacional,,,1,65,125,17,3.523834595349782,,3
C910,2018,Nacional,,,2,65,125,49,2.953410254602046,,3
C910,2018,Nacional,,,2,65,125,23,1.7852153124902976,,3
C910,2018,Nacional,,,2,65,125,24,2.6067972237609567,,3
C910,2018,Nacional,,,2,65,125,17,2.876996550988841,,3
C910,2019,Nacional,,,1,65,125,31,2.013209250371794,,3
C910,2019,Nacional,,,1,65,125,24,2.0642160408508357,,3
C910,2019,Nacional,,,1,65,125,24,2.954955398641952,,3
C910,2019,Nacional,,,1,65,125,14,2.789355818197757,,3
C910,2019,Nacional,,,2,65,125,33,1.912925930348628,,3
C910,2019,Nacional,,,2,65,125,32,2.412758061439376,,3
C910,2019,Nacional,,,2,65,125,12,1.2574240411093833,,3
C910,2019,Nacional,,,2,65,125,22,3.593544034798574,,3
C910,2020,Nacional,,,1,65,125,25,1.5700953361888135,,3
C910,2020,Nacional,,,1,65,125,29,2.4598117650252087,,3
C910,2020,Nacional,,,1,65,125,23,2.7693593267807883,,3
C910,2020,Nacional,,,1,65,125,20,3.8960988362352778,,3
C910,2020,Nacional,,,2,65,125,36,2.0078115021943708,,3
C910,2020,Nacional,,,2,65,125,26,1.9223887306615086,,3
C910,2020,Nacional,,,2,65,125,27,2.75631988419373,,3
C910,2020,Nacional,,,2,65,125,9,1.4329019767678826,,3
C910,2021,Nacional,,,1,65,125,34,2.0776719319354675,,3
C910,2021,Nacional,,,1,65,125,19,1.6074028515326586,,3
C910,2021,Nacional,,,1,65,125,18,2.1530250600155734,,3
C910,2021,Nacional,,,1,65,125,16,3.096077076838828,,3
C910,2021,Nacional,,,2,65,125,33,1.776622554384839,,3
C910,2021,Nacional,,,2,65,125,29,2.1180978312869345,,3
C910,2021,Nacional,,,2,65,125,17,1.7088741836356198,,3
C910,2021,Nacional,,,2,65,125,23,3.6048744171466636,,3
C910,2022,Nacional,,,1,65,125,19,1.117264560015336,,3
C910,2022,Nacional,,,1,65,125,13,1.0787316439289398,,3
C910,2022,Nacional,,,1,65,125,23,2.6922784284117314,,3
C910,2022,Nacional,,,1,65,125,10,1.88577840217996,,3
C910,2022,Nacional,,,2,65,125,35,1.8082154979567164,,3
C910,2022,Nacional,,,2,65,125,37,2.6394240063460312,,3
C910,2022,Nacional,,,2,65,125,11,1.0789010118129854,,3
C910,2022,Nacional,,,2,65,125,17,2.59211144249477,,3
C910,2023,Nacional,,,1,65,125,23,1.2902863874786121,,3
C910,2023,Nacional,,,1,65,125,18,1.44072036018009,,3
C910,2023,Nacional,,,1,65,125,18,2.0343465509349516,,3
C910,2023,Nacional,,,1,65,125,8,1.444890955885673,,3
C910,2023,Nacional,,,2,65,125,38,1.874611203169869,,3
C910,2023,Nacional,,,2,65,125,35,2.4077355728484475,,3
C910,2023,Nacional,,,2,65,125,25,2.370688428954261,,3
C910,2023,Nacional,,,2,65,125,7,1.0264576798830425,,3
C910,2000,Nacional,,,1,0,29,86,1.43053163712203,,3
C910,2000,Nacional,,,1,0,29,125,2.0875519278542054,,3
C910,2000,Nacional,,,1,0,29,107,1.8863114783287491,,3
C910,2000,Nacional,,,1,0,29,90,1.7846498695420945,,3
C910,2000,Nacional,,,1,0,29,56,1.2891477927372637,,3
C910,2000,Nacional,,,1,0,29,29,0.7105324926508889,,3
C910,2000,Nacional,,,2,0,29,92,1.5817170019448241,,3
C910,2000,Nacional,,,2,0,29,97,1.6716119957634115,,3
C910,2000,Nacional,,,2,0,29,100,1.8122426049175202,,3
C910,2000,Nacional,,,2,0,29,65,1.2687779131140886,,3
C910,2000,Nacional,,,2,0,29,45,0.9570084172080321,,3
C910,2000,Nacional,,,2,0,29,32,0.7295753666173216,,3
C910,2001,Nacional,,,1,0,29,86,1.4328626379567646,,3
C910,2001,Nacional,,,1,0,29,125,2.093638571321138,,3
C910,2001,Nacional,,,1,0,29,98,1.7113775698822693,,3
C910,2001,Nacional,,,1,0,29,97,1.891951987329773,,3
C910,2001,Nacional,,,1,0,29,50,1.153926396112468,,3
C910,2001,Nacional,,,1,0,29,32,0.7816118007749681,,3
C910,2001,Nacional,,,2,0,29,80,1.3783621267438435,,3
C910,2001,Nacional,,,2,0,29,80,1.3830974086114065,,3
C910,2001,Nacional,,,2,0,29,74,1.3297370534823838,,3
C910,2001,Nacional,,,2,0,29,54,1.0438199480177666,,3
C910,2001,Nacional,,,2,0,29,29,0.6159861577289907,,3
C910,2001,Nacional,,,2,0,29,29,0.6534520633199555,,3
C910,2002,Nacional,,,1,0,29,95,1.5849819787549015,,3
C910,2002,Nacional,,,1,0,29,121,2.0369509638565777,,3
C910,2002,Nacional,,,1,0,29,112,1.9362553616553326,,3
C910,2002,Nacional,,,1,0,29,100,1.9135873697110117,,3
C910,2002,Nacional,,,1,0,29,55,1.2619709416276488,,3
C910,2002,Nacional,,,1,0,29,49,1.1981087486634363,,3
C910,2002,Nacional,,,2,0,29,69,1.191110380716855,,3
C910,2002,Nacional,,,2,0,29,81,1.4078494734295353,,3
C910,2002,Nacional,,,2,0,29,81,1.4421548998993161,,3
C910,2002,Nacional,,,2,0,29,58,1.1092928908096231,,3
C910,2002,Nacional,,,2,0,29,31,0.6548152153708366,,3
C910,2002,Nacional,,,2,0,29,29,0.6483054636501833,,3
C910,2003,Nacional,,,1,0,29,83,1.3892910765666766,,3
C910,2003,Nacional,,,1,0,29,117,1.9801554574353737,,3
C910,2003,Nacional,,,1,0,29,119,2.03955188131522,,3
C910,2003,Nacional,,,1,0,29,121,2.2758649227146366,,3
C910,2003,Nacional,,,1,0,29,60,1.3597746037616805,,3
C910,2003,Nacional,,,1,0,29,48,1.1794515943236927,,3
C910,2003,Nacional,,,2,0,29,95,1.6452444296353201,,3
C910,2003,Nacional,,,2,0,29,87,1.5199209221831935,,3
C910,2003,Nacional,,,2,0,29,84,1.483112381957938,,3
C910,2003,Nacional,,,2,0,29,68,1.2870305177648065,,3
C910,2003,Nacional,,,2,0,29,51,1.0672211194270655,,3
C910,2003,Nacional,,,2,0,29,39,0.8677046342324607,,3
C910,2004,Nacional,,,1,0,29,88,1.4819924445330646,,3
C910,2004,Nacional,,,1,0,29,125,2.123571834234322,,3
C910,2004,Nacional,,,1,0,29,120,2.044639942313892,,3
C910,2004,Nacional,,,1,0,29,103,1.9116416937590839,,3
C910,2004,Nacional,,,1,0,29,49,1.0923472603150464,,3
C910,2004,Nacional,,,1,0,29,47,1.1632361923863963,,3
C910,2004,Nacional,,,2,0,29,86,1.4973325716669508,,3
C910,2004,Nacional,,,2,0,29,94,1.6471875061879053,,3
C910,2004,Nacional,,,2,0,29,79,1.3861845130904071,,3
C910,2004,Nacional,,,2,0,29,79,1.480730633730219,,3
C910,2004,Nacional,,,2,0,29,41,0.8480557185017628,,3
C910,2004,Nacional,,,2,0,29,34,0.7542682710396479,,3
C910,2005,Nacional,,,1,0,29,94,1.5951642764657268,,3
C910,2005,Nacional,,,1,0,29,127,2.160735956875113,,3
C910,2005,Nacional,,,1,0,29,97,1.6489343889006658,,3
C910,2005,Nacional,,,1,0,29,117,2.146943019214773,,3
C910,2005,Nacional,,,1,0,29,56,1.2242848263668977,,3
C910,2005,Nacional,,,1,0,29,40,0.9960342894764496,,3
C910,2005,Nacional,,,2,0,29,82,1.4363288555489326,,3
C910,2005,Nacional,,,2,0,29,105,1.8399202771305445,,3
C910,2005,Nacional,,,2,0,29,100,1.7486831104665854,,3
C910,2005,Nacional,,,2,0,29,73,1.3539610222442813,,3
C910,2005,Nacional,,,2,0,29,62,1.2651117083435954,,3
C910,2005,Nacional,,,2,0,29,38,0.8399386402719632,,3
C910,2006,Nacional,,,1,0,29,102,1.7417440903220673,,3
C910,2006,Nacional,,,1,0,29,133,2.2622375570555873,,3
C910,2006,Nacional,,,1,0,29,111,1.8892411122694297,,3
C910,2006,Nacional,,,1,0,29,132,2.391822576050898,,3
C910,2006,Nacional,,,1,0,29,70,1.4955197433175371,,3
C910,2006,Nacional,,,1,0,29,32,0.7969800433706578,,3
C910,2006,Nacional,,,2,0,29,84,1.4776180445308342,,3
C910,2006,Nacional,,,2,0,29,72,1.2585111184213515,,3
C910,2006,Nacional,,,2,0,29,80,1.39807369910553,,3
C910,2006,Nacional,,,2,0,29,82,1.5016070858274662,,3
C910,2006,Nacional,,,2,0,29,61,1.2254825638943505,,3
C910,2006,Nacional,,,2,0,29,40,0.8777935780621829,,3
C910,2007,Nacional,,,1,0,29,79,1.3526299406520772,,3
C910,2007,Nacional,,,1,0,29,114,1.938132432589119,,3
C910,2007,Nacional,,,1,0,29,105,1.7931068872723224,,3
C910,2007,Nacional,,,1,0,29,143,2.5549693618079607,,3
C910,2007,Nacional,,,1,0,29,73,1.5201448344020854,,3
C910,2007,Nacional,,,1,0,29,51,1.25911065311304,,3
C910,2007,Nacional,,,2,0,29,80,1.4086066925369023,,3
C910,2007,Nacional,,,2,0,29,106,1.846828246715346,,3
C910,2007,Nacional,,,2,0,29,89,1.5569857665259605,,3
C910,2007,Nacional,,,2,0,29,78,1.4083683078129774,,3
C910,2007,Nacional,,,2,0,29,44,0.8692764320785922,,3
C910,2007,Nacional,,,2,0,29,32,0.6938820205410762,,3
C910,2008,Nacional,,,1,0,29,87,1.487724223125801,,3
C910,2008,Nacional,,,1,0,29,99,1.6842884638319469,,3
C910,2008,Nacional,,,1,0,29,122,2.0897760959077045,,3
C910,2008,Nacional,,,1,0,29,139,2.4492925949603075,,3
C910,2008,Nacional,,,1,0,29,66,1.3375152978312188,,3
C910,2008,Nacional,,,1,0,29,51,1.234952945871286,,3
C910,2008,Nacional,,,2,0,29,50,0.8793863571648795,,3
C910,2008,Nacional,,,2,0,29,103,1.792477719327922,,3
C910,2008,Nacional,,,2,0,29,86,1.5067074762474573,,3
C910,2008,Nacional,,,2,0,29,75,1.336993725042784,,3
C910,2008,Nacional,,,2,0,29,54,1.0497122330547772,,3
C910,2008,Nacional,,,2,0,29,36,0.7690519810779033,,3
C910,2009,Nacional,,,1,0,29,70,1.1927499207247285,,3
C910,2009,Nacional,,,1,0,29,122,2.081173618156159,,3
C910,2009,Nacional,,,1,0,29,116,1.9888163370975112,,3
C910,2009,Nacional,,,1,0,29,148,2.57735504511155,,3
C910,2009,Nacional,,,1,0,29,94,1.8539900034436878,,3
C910,2009,Nacional,,,1,0,29,65,1.5300788790971687,,3
C910,2009,Nacional,,,2,0,29,68,1.1942148020114793,,3
C910,2009,Nacional,,,2,0,29,97,1.691872957434046,,3
C910,2009,Nacional,,,2,0,29,78,1.3672051994463168,,3
C910,2009,Nacional,,,2,0,29,82,1.44808347035676,,3
C910,2009,Nacional,,,2,0,29,60,1.1492322075390782,,3
C910,2009,Nacional,,,2,0,29,48,1.0090320985723458,,3
C910,2010,Nacional,,,1,0,29,74,1.2568308331174924,,3
C910,2010,Nacional,,,1,0,29,111,1.901391767384759,,3
C910,2010,Nacional,,,1,0,29,117,2.003327235456358,,3
C910,2010,Nacional,,,1,0,29,145,2.506432456398879,,3
C910,2010,Nacional,,,1,0,29,86,1.6541270373411485,,3
C910,2010,Nacional,,,1,0,29,57,1.2992305819732441,,3
C910,2010,Nacional,,,2,0,29,77,1.351008975612358,,3
C910,2010,Nacional,,,2,0,29,100,1.751760168617427,,3
C910,2010,Nacional,,,2,0,29,72,1.2602742987011122,,3
C910,2010,Nacional,,,2,0,29,77,1.3525358290254188,,3
C910,2010,Nacional,,,2,0,29,49,0.9249012290427291,,3
C910,2010,Nacional,,,2,0,29,31,0.6406941652602397,,3
C910,2011,Nacional,,,1,0,29,77,1.3065649288108767,,3
C910,2011,Nacional,,,1,0,29,112,1.9252153533861702,,3
C910,2011,Nacional,,,1,0,29,98,1.6740387003583468,,3
C910,2011,Nacional,,,1,0,29,160,2.7584770586083276,,3
C910,2011,Nacional,,,1,0,29,98,1.840910401575819,,3
C910,2011,Nacional,,,1,0,29,43,0.9479983235862204,,3
C910,2011,Nacional,,,2,0,29,82,1.4403185563089906,,3
C910,2011,Nacional,,,2,0,29,104,1.83003771109441,,3
C910,2011,Nacional,,,2,0,29,83,1.449533529631609,,3
C910,2011,Nacional,,,2,0,29,95,1.666975203305173,,3
C910,2011,Nacional,,,2,0,29,74,1.3757886848073702,,3
C910,2011,Nacional,,,2,0,29,40,0.8128577844341799,,3
C910,2012,Nacional,,,1,0,29,89,1.5149410636860796,,3
C910,2012,Nacional,,,1,0,29,123,2.1171394313604464,,3
C910,2012,Nacional,,,1,0,29,103,1.757010857133012,,3
C910,2012,Nacional,,,1,0,29,134,2.3128662505693707,,3
C910,2012,Nacional,,,1,0,29,100,1.839146077119809,,3
C910,2012,Nacional,,,1,0,29,57,1.2170738810820598,,3
C910,2012,Nacional,,,2,0,29,75,1.3231501346702206,,3
C910,2012,Nacional,,,2,0,29,96,1.6946827739203147,,3
C910,2012,Nacional,,,2,0,29,78,1.3603657779408667,,3
C910,2012,Nacional,,,2,0,29,91,1.6002124238030717,,3
C910,2012,Nacional,,,2,0,29,80,1.465809265966694,,3
C910,2012,Nacional,,,2,0,29,39,0.7800255848391827,,3
C910,2013,Nacional,,,1,0,29,77,1.3198645441873509,,3
C910,2013,Nacional,,,1,0,29,128,2.2006304462379966,,3
C910,2013,Nacional,,,1,0,29,122,2.083082552390807,,3
C910,2013,Nacional,,,1,0,29,141,2.4393501432815454,,3
C910,2013,Nacional,,,1,0,29,99,1.7891683746598097,,3
C910,2013,Nacional,,,1,0,29,52,1.0783929456510692,,3
C910,2013,Nacional,,,2,0,29,70,1.2440414855845803,,3
C910,2013,Nacional,,,2,0,29,92,1.626103629463301,,3
C910,2013,Nacional,,,2,0,29,97,1.6931345488642995,,3
C910,2013,Nacional,,,2,0,29,85,1.4988815698403868,,3
C910,2013,Nacional,,,2,0,29,57,1.0313217854242749,,3
C910,2013,Nacional,,,2,0,29,30,0.5912074446417982,,3
C910,2014,Nacional,,,1,0,29,85,1.4708521234692107,,3
C910,2014,Nacional,,,1,0,29,121,2.0752485110091934,,3
C910,2014,Nacional,,,1,0,29,113,1.9365075720016651,,3
C910,2014,Nacional,,,1,0,29,178,3.0830144953642202,,3
C910,2014,Nacional,,,1,0,29,137,2.443934449039953,,3
C910,2014,Nacional,,,1,0,29,68,1.3742509826905005,,3
C910,2014,Nacional,,,2,0,29,71,1.2738995212649715,,3
C910,2014,Nacional,,,2,0,29,91,1.6087999589844406,,3
C910,2014,Nacional,,,2,0,29,97,1.6993437029505163,,3
C910,2014,Nacional,,,2,0,29,81,1.4304928807371595,,3
C910,2014,Nacional,,,2,0,29,73,1.3088819834905159,,3
C910,2014,Nacional,,,2,0,29,51,0.9915785814360157,,3
C910,2015,Nacional,,,1,0,29,93,1.627661708190709,,3
C910,2015,Nacional,,,1,0,29,117,2.003765709437531,,3
C910,2015,Nacional,,,1,0,29,105,1.8094753434858113,,3
C910,2015,Nacional,,,1,0,29,169,2.9261976589379843,,3
C910,2015,Nacional,,,1,0,29,102,1.8067964241727397,,3
C910,2015,Nacional,,,1,0,29,51,1.0077517848074502,,3
C910,2015,Nacional,,,2,0,29,73,1.324951652877187,,3
C910,2015,Nacional,,,2,0,29,102,1.8052483880193806,,3
C910,2015,Nacional,,,2,0,29,94,1.65661477467748,,3
C910,2015,Nacional,,,2,0,29,91,1.6071954316088009,,3
C910,2015,Nacional,,,2,0,29,63,1.1250677049672455,,3
C910,2015,Nacional,,,2,0,29,34,0.6529504815797867,,3
C910,2016,Nacional,,,1,0,29,58,1.0282078178185932,,3
C910,2016,Nacional,,,1,0,29,124,2.125931616666412,,3
C910,2016,Nacional,,,1,0,29,130,2.2515481558521633,,3
C910,2016,Nacional,,,1,0,29,167,2.888100627651713,,3
C910,2016,Nacional,,,1,0,29,116,2.051705453627654,,3
C910,2016,Nacional,,,1,0,29,63,1.2197060353571485,,3
C910,2016,Nacional,,,2,0,29,64,1.176951753805232,,3
C910,2016,Nacional,,,2,0,29,91,1.6156818434823306,,3
C910,2016,Nacional,,,2,0,29,84,1.4893947117622288,,3
C910,2016,Nacional,,,2,0,29,80,1.4117611349571293,,3
C910,2016,Nacional,,,2,0,29,60,1.072327603231638,,3
C910,2016,Nacional,,,2,0,29,44,0.834800716942034,,3
C910,2017,Nacional,,,1,0,29,74,1.329477608722523,,3
C910,2017,Nacional,,,1,0,29,121,2.0836942486939027,,3
C910,2017,Nacional,,,1,0,29,125,2.169910596211579,,3
C910,2017,Nacional,,,1,0,29,151,2.6094666958604353,,3
C910,2017,Nacional,,,1,0,29,90,1.594796286038409,,3
C910,2017,Nacional,,,1,0,29,76,1.4443723736416485,,3
C910,2017,Nacional,,,2,0,29,57,1.0626130774113627,,3
C910,2017,Nacional,,,2,0,29,84,1.5000530375895433,,3
C910,2017,Nacional,,,2,0,29,113,2.011949197748611,,3
C910,2017,Nacional,,,2,0,29,102,1.7988244153379762,,3
C910,2017,Nacional,,,2,0,29,66,1.1834075503194752,,3
C910,2017,Nacional,,,2,0,29,44,0.8247867926141093,,3
C910,2018,Nacional,,,1,0,29,69,1.2546951054525775,,3
C910,2018,Nacional,,,1,0,29,104,1.8043085152431975,,3
C910,2018,Nacional,,,1,0,29,98,1.6996432136715138,,3
C910,2018,Nacional,,,1,0,29,150,2.594558242729918,,3
C910,2018,Nacional,,,1,0,29,139,2.4683448096568754,,3
C910,2018,Nacional,,,1,0,29,86,1.6083346143905553,,3
C910,2018,Nacional,,,2,0,29,73,1.377595021031913,,3
C910,2018,Nacional,,,2,0,29,71,1.2781910895678905,,3
C910,2018,Nacional,,,2,0,29,93,1.658560822189618,,3
C910,2018,Nacional,,,2,0,29,93,1.6414776334552206,,3
C910,2018,Nacional,,,2,0,29,81,1.4565280327700827,,3
C910,2018,Nacional,,,2,0,29,56,1.03809069909662,,3
C910,2019,Nacional,,,1,0,29,57,1.0474617795897845,,3
C910,2019,Nacional,,,1,0,29,99,1.733953399739662,,3
C910,2019,Nacional,,,1,0,29,128,2.2142509189141313,,3
C910,2019,Nacional,,,1,0,29,160,2.776761560179018,,3
C910,2019,Nacional,,,1,0,29,112,1.989944031047391,,3
C910,2019,Nacional,,,1,0,29,96,1.7732477864418583,,3
C910,2019,Nacional,,,2,0,29,60,1.1440977806981933,,3
C910,2019,Nacional,,,2,0,29,88,1.5996576732579229,,3
C910,2019,Nacional,,,2,0,29,88,1.5696316235110126,,3
C910,2019,Nacional,,,2,0,29,100,1.770814463091711,,3
C910,2019,Nacional,,,2,0,29,51,0.9178314127261105,,3
C910,2019,Nacional,,,2,0,29,59,1.0841369268613665,,3
C910,2020,Nacional,,,1,0,29,63,1.1687045411035242,,3
C910,2020,Nacional,,,1,0,29,104,1.8410908463264484,,3
C910,2020,Nacional,,,1,0,29,102,1.7608639696330377,,3
C910,2020,Nacional,,,1,0,29,157,2.7386579006355607,,3
C910,2020,Nacional,,,1,0,29,103,1.8279796600880698,,3
C910,2020,Nacional,,,1,0,29,90,1.650719190839462,,3
C910,2020,Nacional,,,2,0,29,68,1.3085330401706174,,3
C910,2020,Nacional,,,2,0,29,73,1.3411650020604335,,3
C910,2020,Nacional,,,2,0,29,84,1.498739720474337,,3
C910,2020,Nacional,,,2,0,29,102,1.8154547527270535,,3
C910,2020,Nacional,,,2,0,29,66,1.1861978333557393,,3
C910,2020,Nacional,,,2,0,29,56,1.0237815308714922,,3
C910,2021,Nacional,,,1,0,29,61,1.140139179219412,,3
C910,2021,Nacional,,,1,0,29,106,1.8985310384749852,,3
C910,2021,Nacional,,,1,0,29,130,2.2445390795835864,,3
C910,2021,Nacional,,,1,0,29,146,2.5578749875391193,,3
C910,2021,Nacional,,,1,0,29,123,2.1785454365760772,,3
C910,2021,Nacional,,,1,0,29,72,1.3180797335721497,,3
C910,2021,Nacional,,,2,0,29,47,0.911205010464317,,3
C910,2021,Nacional,,,2,0,29,72,1.3382829977836546,,3
C910,2021,Nacional,,,2,0,29,92,1.6448124136138265,,3
C910,2021,Nacional,,,2,0,29,85,1.5205920362480518,,3
C910,2021,Nacional,,,2,0,29,79,1.4165695240667093,,3
C910,2021,Nacional,,,2,0,29,41,0.7487947144590068,,3
C910,2022,Nacional,,,1,0,29,55,1.0341831372866832,,3
C910,2022,Nacional,,,1,0,29,100,1.813298440635873,,3
C910,2022,Nacional,,,1,0,29,142,2.4605186392084337,,3
C910,2022,Nacional,,,1,0,29,149,2.6144047737276535,,3
C910,2022,Nacional,,,1,0,29,103,1.8215654604307348,,3
C910,2022,Nacional,,,1,0,29,73,1.33722680044308,,3
C910,2022,Nacional,,,2,0,29,62,1.2093858485080373,,3
C910,2022,Nacional,,,2,0,29,63,1.1855230697144017,,3
C910,2022,Nacional,,,2,0,29,83,1.4910476064554097,,3
C910,2022,Nacional,,,2,0,29,86,1.5436550124901436,,3
C910,2022,Nacional,,,2,0,29,64,1.145573379165815,,3
C910,2022,Nacional,,,2,0,29,51,0.9327558050789102,,3
C910,2023,Nacional,,,1,0,29,58,1.0978914049110575,,3
C910,2023,Nacional,,,1,0,29,86,1.577449660096283,,3
C910,2023,Nacional,,,1,0,29,109,1.901731098712057,,3
C910,2023,Nacional,,,1,0,29,162,2.8381632038447653,,3
C910,2023,Nacional,,,1,0,29,120,2.123287634875212,,3
C910,2023,Nacional,,,1,0,29,72,1.3198868636976666,,3
C910,2023,Nacional,,,2,0,29,49,0.9623591862290722,,3
C910,2023,Nacional,,,2,0,29,70,1.3324247465537786,,3
C910,2023,Nacional,,,2,0,29,89,1.610860020065162,,3
C910,2023,Nacional,,,2,0,29,121,2.1744724837579485,,3
C910,2023,Nacional,,,2,0,29,68,1.2175350108459093,,3
C910,2023,Nacional,,,2,0,29,38,0.6960596794242194,,3
C910,2000,Nacional,,,1,5,34,125,2.0875519278542054,,3
C910,2000,Nacional,,,1,5,34,107,1.8863114783287491,,3
C910,2000,Nacional,,,1,5,34,90,1.7846498695420945,,3
C910,2000,Nacional,,,1,5,34,56,1.2891477927372637,,3
C910,2000,Nacional,,,1,5,34,29,0.7105324926508889,,3
C910,2000,Nacional,,,1,5,34,23,0.6357431962348523,,3
C910,2000,Nacional,,,2,5,34,97,1.6716119957634115,,3
C910,2000,Nacional,,,2,5,34,100,1.8122426049175202,,3
C910,2000,Nacional,,,2,5,34,65,1.2687779131140886,,3
C910,2000,Nacional,,,2,5,34,45,0.9570084172080321,,3
C910,2000,Nacional,,,2,5,34,32,0.7295753666173216,,3
C910,2000,Nacional,,,2,5,34,20,0.5237693058092563,,3
C910,2001,Nacional,,,1,5,34,125,2.093638571321138,,3
C910,2001,Nacional,,,1,5,34,98,1.7113775698822693,,3
C910,2001,Nacional,,,1,5,34,97,1.891951987329773,,3
C910,2001,Nacional,,,1,5,34,50,1.153926396112468,,3
C910,2001,Nacional,,,1,5,34,32,0.7816118007749681,,3
C910,2001,Nacional,,,1,5,34,20,0.5425223600590698,,3
C910,2001,Nacional,,,2,5,34,80,1.3830974086114065,,3
C910,2001,Nacional,,,2,5,34,74,1.3297370534823838,,3
C910,2001,Nacional,,,2,5,34,54,1.0438199480177666,,3
C910,2001,Nacional,,,2,5,34,29,0.6159861577289907,,3
C910,2001,Nacional,,,2,5,34,29,0.6534520633199555,,3
C910,2001,Nacional,,,2,5,34,30,0.7673079741458136,,3
C910,2002,Nacional,,,1,5,34,121,2.0369509638565777,,3
C910,2002,Nacional,,,1,5,34,112,1.9362553616553326,,3
C910,2002,Nacional,,,1,5,34,100,1.9135873697110117,,3
C910,2002,Nacional,,,1,5,34,55,1.2619709416276488,,3
C910,2002,Nacional,,,1,5,34,49,1.1981087486634363,,3
C910,2002,Nacional,,,1,5,34,38,1.012386549432304,,3
C910,2002,Nacional,,,2,5,34,81,1.4078494734295353,,3
C910,2002,Nacional,,,2,5,34,81,1.4421548998993161,,3
C910,2002,Nacional,,,2,5,34,58,1.1092928908096231,,3
C910,2002,Nacional,,,2,5,34,31,0.6548152153708366,,3
C910,2002,Nacional,,,2,5,34,29,0.6483054636501833,,3
C910,2002,Nacional,,,2,5,34,28,0.6993176408119778,,3
C910,2003,Nacional,,,1,5,34,117,1.9801554574353737,,3
C910,2003,Nacional,,,1,5,34,119,2.03955188131522,,3
C910,2003,Nacional,,,1,5,34,121,2.2758649227146366,,3
C910,2003,Nacional,,,1,5,34,60,1.3597746037616805,,3
C910,2003,Nacional,,,1,5,34,48,1.1794515943236927,,3
C910,2003,Nacional,,,1,5,34,30,0.7867787599107898,,3
C910,2003,Nacional,,,2,5,34,87,1.5199209221831935,,3
C910,2003,Nacional,,,2,5,34,84,1.483112381957938,,3
C910,2003,Nacional,,,2,5,34,68,1.2870305177648065,,3
C910,2003,Nacional,,,2,5,34,51,1.0672211194270655,,3
C910,2003,Nacional,,,2,5,34,39,0.8677046342324607,,3
C910,2003,Nacional,,,2,5,34,21,0.5124634778260714,,3
C910,2004,Nacional,,,1,5,34,125,2.123571834234322,,3
C910,2004,Nacional,,,1,5,34,120,2.044639942313892,,3
C910,2004,Nacional,,,1,5,34,103,1.9116416937590839,,3
C910,2004,Nacional,,,1,5,34,49,1.0923472603150464,,3
C910,2004,Nacional,,,1,5,34,47,1.1632361923863963,,3
C910,2004,Nacional,,,1,5,34,34,0.8809139119106816,,3
C910,2004,Nacional,,,2,5,34,94,1.6471875061879053,,3
C910,2004,Nacional,,,2,5,34,79,1.3861845130904071,,3
C910,2004,Nacional,,,2,5,34,79,1.480730633730219,,3
C910,2004,Nacional,,,2,5,34,41,0.8480557185017628,,3
C910,2004,Nacional,,,2,5,34,34,0.7542682710396479,,3
C910,2004,Nacional,,,2,5,34,29,0.6925533558628104,,3
C910,2005,Nacional,,,1,5,34,127,2.160735956875113,,3
C910,2005,Nacional,,,1,5,34,97,1.6489343889006658,,3
C910,2005,Nacional,,,1,5,34,117,2.146943019214773,,3
C910,2005,Nacional,,,1,5,34,56,1.2242848263668977,,3
C910,2005,Nacional,,,1,5,34,40,0.9960342894764496,,3
C910,2005,Nacional,,,1,5,34,37,0.9509900834866483,,3
C910,2005,Nacional,,,2,5,34,105,1.8399202771305445,,3
C910,2005,Nacional,,,2,5,34,100,1.7486831104665854,,3
C910,2005,Nacional,,,2,5,34,73,1.3539610222442813,,3
C910,2005,Nacional,,,2,5,34,62,1.2651117083435954,,3
C910,2005,Nacional,,,2,5,34,38,0.8399386402719632,,3
C910,2005,Nacional,,,2,5,34,32,0.7494550641966814,,3
C910,2006,Nacional,,,1,5,34,133,2.2622375570555873,,3
C910,2006,Nacional,,,1,5,34,111,1.8892411122694297,,3
C910,2006,Nacional,,,1,5,34,132,2.391822576050898,,3
C910,2006,Nacional,,,1,5,34,70,1.4955197433175371,,3
C910,2006,Nacional,,,1,5,34,32,0.7969800433706578,,3
C910,2006,Nacional,,,1,5,34,43,1.1007797104283774,,3
C910,2006,Nacional,,,2,5,34,72,1.2585111184213515,,3
